Source.Name,駅名,緯度,経度,緯度、経度
東北本線（上野〜盛岡）.csv,松山町,38.5127034,141.0748902,"38.5127034,141.0748902"
東北本線（上野〜盛岡）.csv,品井沼,38.4316,141.082256,"38.4316,141.082256"
東北本線（上野〜盛岡）.csv,梅ケ沢,38.681678,141.085278,"38.681678,141.085278"
東北本線（上野〜盛岡）.csv,六原,39.227857,141.097439,"39.227857,141.097439"
東北本線（上野〜盛岡）.csv,鹿島台,38.474711,141.097841,"38.474711,141.097841"
東北本線（上野〜盛岡）.csv,花巻,39.393161,141.110718,"39.393161,141.110718"
東北本線（上野〜盛岡）.csv,金ケ崎,39.199615,141.112894,"39.199615,141.112894"
東北本線（上野〜盛岡）.csv,平泉,38.988043,141.117499,"38.988043,141.117499"
東北本線（上野〜盛岡）.csv,新田,38.711465,141.11944,"38.711465,141.11944"
東北本線（上野〜盛岡）.csv,村崎野,39.323022,141.12055,"39.323022,141.12055"
東北本線（上野〜盛岡）.csv,有壁,38.867359,141.120995,"38.867359,141.120995"
東北本線（上野〜盛岡）.csv,北上,39.282229,141.122598,"39.282229,141.122598"
東北本線（上野〜盛岡）.csv,前沢,39.048678,141.126132,"39.048678,141.126132"
東北本線（上野〜盛岡）.csv,花巻空港,39.442597,141.127748,"39.442597,141.127748"
東北本線（上野〜盛岡）.csv,山ノ目,38.951217,141.131847,"38.951217,141.131847"
東北本線（上野〜盛岡）.csv,盛岡,39.701683,141.136369,"39.701683,141.136369"
東北本線（上野〜盛岡）.csv,一ノ関,38.926283,141.137586,"38.926283,141.137586"
東北本線（上野〜盛岡）.csv,陸中折居,39.094212,141.140784,"39.094212,141.140784"
東北本線（上野〜盛岡）.csv,水沢,39.138996,141.146229,"39.138996,141.146229"
東北本線（上野〜盛岡）.csv,岩手飯岡,39.653728,141.146878,"39.653728,141.146878"
東北本線（上野〜盛岡）.csv,石鳥谷,39.49127,141.147086,"39.49127,141.147086"
東北本線（上野〜盛岡）.csv,矢幅,39.613141,141.148227,"39.613141,141.148227"
東北本線（上野〜盛岡）.csv,仙北町,39.687907,141.148946,"39.687907,141.148946"
東北本線（上野〜盛岡）.csv,古館,39.581054,141.154952,"39.581054,141.154952"
東北本線（上野〜盛岡）.csv,清水原,38.854901,141.156589,"38.854901,141.156589"
東北本線（上野〜盛岡）.csv,石越,38.76881,141.15897,"38.76881,141.15897"
東北本線（上野〜盛岡）.csv,紫波中央,39.554851,141.159772,"39.554851,141.159772"
東北本線（上野〜盛岡）.csv,日詰,39.538703,141.16075,"39.538703,141.16075"
東北本線（上野〜盛岡）.csv,油島,38.7971,141.175712,"38.7971,141.175712"
東北本線（上野〜盛岡）.csv,花泉,38.833448,141.180089,"38.833448,141.180089"
内房線（千葉〜安房鴨川）.csv,浜金谷,35.168112,139.822393,"35.168112,139.822393"
内房線（千葉〜安房鴨川）.csv,竹岡,35.197679,139.829872,"35.197679,139.829872"
内房線（千葉〜安房鴨川）.csv,安房勝山,35.113728,139.833293,"35.113728,139.833293"
内房線（千葉〜安房鴨川）.csv,富浦,35.045315,139.837786,"35.045315,139.837786"
内房線（千葉〜安房鴨川）.csv,保田,35.141044,139.838361,"35.141044,139.838361"
内房線（千葉〜安房鴨川）.csv,岩井,35.092592,139.849645,"35.092592,139.849645"
内房線（千葉〜安房鴨川）.csv,那古船形,35.028496,139.851583,"35.028496,139.851583"
内房線（千葉〜安房鴨川）.csv,大貫,35.291036,139.85563,"35.291036,139.85563"
内房線（千葉〜安房鴨川）.csv,青堀,35.330441,139.858242,"35.330441,139.858242"
内房線（千葉〜安房鴨川）.csv,館山,34.995817,139.862038,"34.995817,139.862038"
内房線（千葉〜安房鴨川）.csv,上総湊,35.222288,139.871296,"35.222288,139.871296"
内房線（千葉〜安房鴨川）.csv,佐貫町,35.260582,139.876062,"35.260582,139.876062"
内房線（千葉〜安房鴨川）.csv,君津,35.333588,139.895044,"35.333588,139.895044"
内房線（千葉〜安房鴨川）.csv,九重,34.997714,139.911061,"34.997714,139.911061"
内房線（千葉〜安房鴨川）.csv,木更津,35.381613,139.926227,"35.381613,139.926227"
内房線（千葉〜安房鴨川）.csv,巌根,35.414302,139.93324,"35.414302,139.93324"
内房線（千葉〜安房鴨川）.csv,千倉,34.976701,139.95468,"34.976701,139.95468"
内房線（千葉〜安房鴨川）.csv,袖ケ浦,35.431997,139.95788,"35.431997,139.95788"
内房線（千葉〜安房鴨川）.csv,千歳,34.991638,139.966489,"34.991638,139.966489"
内房線（千葉〜安房鴨川）.csv,南三原,35.021073,139.979201,"35.021073,139.979201"
内房線（千葉〜安房鴨川）.csv,長浦,35.450234,139.995467,"35.450234,139.995467"
内房線（千葉〜安房鴨川）.csv,和田浦,35.041885,140.019569,"35.041885,140.019569"
内房線（千葉〜安房鴨川）.csv,姉ケ崎,35.4786,140.041749,"35.4786,140.041749"
内房線（千葉〜安房鴨川）.csv,江見,35.062452,140.061154,"35.062452,140.061154"
内房線（千葉〜安房鴨川）.csv,五井,35.513329,140.089633,"35.513329,140.089633"
内房線（千葉〜安房鴨川）.csv,太海,35.081855,140.096231,"35.081855,140.096231"
内房線（千葉〜安房鴨川）.csv,安房鴨川,35.107596,140.103805,"35.107596,140.103805"
内房線（千葉〜安房鴨川）.csv,千葉,35.612858,140.11434,"35.612858,140.11434"
内房線（千葉〜安房鴨川）.csv,八幡宿,35.536347,140.120077,"35.536347,140.120077"
内房線（千葉〜安房鴨川）.csv,本千葉,35.601091,140.121018,"35.601091,140.121018"
内房線（千葉〜安房鴨川）.csv,蘇我,35.581481,140.131139,"35.581481,140.131139"
内房線（千葉〜安房鴨川）.csv,浜野,35.552043,140.132078,"35.552043,140.132078"
南武線（尻手〜浜川崎）.csv,尻手,35.531064,139.684389,"35.531064,139.684389"
南武線（尻手〜浜川崎）.csv,八丁畷,35.523113,139.691488,"35.523113,139.691488"
南武線（尻手〜浜川崎）.csv,川崎新町,35.51818,139.699293,"35.51818,139.699293"
南武線（尻手〜浜川崎）.csv,小田栄,35.5145,139.704944,"35.5145,139.704944"
南武線（尻手〜浜川崎）.csv,浜川崎,35.510414,139.713484,"35.510414,139.713484"
南武線（川崎〜立川）.csv,立川,35.697899,139.413957,"35.697899,139.413957"
南武線（川崎〜立川）.csv,西国立,35.69344115,139.424058,"35.69344114546087,139.42405801266435"
南武線（川崎〜立川）.csv,矢川,35.684962,139.432123,"35.684962,139.432123"
南武線（川崎〜立川）.csv,谷保,35.681424,139.446591,"35.681424,139.446591"
南武線（川崎〜立川）.csv,西府,35.670967,139.457399,"35.670967,139.457399"
南武線（川崎〜立川）.csv,分倍河原,35.668557,139.468721,"35.668557,139.468721"
南武線（川崎〜立川）.csv,府中本町,35.666204,139.477203,"35.666204,139.477203"
南武線（川崎〜立川）.csv,南多摩,35.649093,139.489284,"35.649093,139.489284"
南武線（川崎〜立川）.csv,稲城長沼,35.64448787,139.5019891,"35.6444878651794,139.50198905076834"
南武線（川崎〜立川）.csv,矢野口,35.641674,139.520457,"35.641674,139.520457"
南武線（川崎〜立川）.csv,稲田堤,35.633645,139.535262,"35.633645,139.535262"
南武線（川崎〜立川）.csv,中野島,35.630135,139.5501,"35.630135,139.5501"
南武線（川崎〜立川）.csv,登戸,35.62078503,139.5693014,"35.62078503197933,139.56930143292996"
南武線（川崎〜立川）.csv,宿河原,35.6153476,139.5797289,"35.615347595371105,139.57972887670624"
南武線（川崎〜立川）.csv,久地,35.61056,139.592539,"35.61056,139.592539"
南武線（川崎〜立川）.csv,津田山,35.60427,139.600005,"35.60427,139.600005"
南武線（川崎〜立川）.csv,武蔵溝ノ口,35.599032,139.611207,"35.599032,139.611207"
南武線（川崎〜立川）.csv,武蔵新城,35.587225,139.629691,"35.587225,139.629691"
南武線（川崎〜立川）.csv,武蔵中原,35.58066162,139.6421011,"35.580661620889586,139.64210106991234"
南武線（川崎〜立川）.csv,武蔵小杉,35.57657493,139.6594451,"35.57657493411847,139.65944507159296"
南武線（川崎〜立川）.csv,向河原,35.572908,139.667242,"35.572908,139.667242"
南武線（川崎〜立川）.csv,平間,35.56104,139.671039,"35.56104,139.671039"
南武線（川崎〜立川）.csv,鹿島田,35.551331,139.675131,"35.551331,139.675131"
南武線（川崎〜立川）.csv,矢向,35.538933,139.680422,"35.538933,139.680422"
南武線（川崎〜立川）.csv,尻手,35.531064,139.684389,"35.531064,139.684389"
南武線（川崎〜立川）.csv,川崎,35.531328,139.696899,"35.531328,139.696899"
日光線（宇都宮〜日光）.csv,日光,36.747192,139.622108,"36.747192,139.622108"
日光線（宇都宮〜日光）.csv,今市,36.720846,139.68692,"36.720846,139.68692"
日光線（宇都宮〜日光）.csv,文挟,36.637191,139.728009,"36.637191,139.728009"
日光線（宇都宮〜日光）.csv,下野大沢,36.686505,139.732517,"36.686505,139.732517"
日光線（宇都宮〜日光）.csv,鹿沼,36.570991,139.76285,"36.570991,139.76285"
日光線（宇都宮〜日光）.csv,鶴田,36.53828,139.857791,"36.53828,139.857791"
日光線（宇都宮〜日光）.csv,宇都宮,36.558701,139.898283,"36.558701,139.898283"
八高線（八王子〜高崎）.csv,高崎,36.322356,139.013057,"36.322356,139.013057"
八高線（八王子〜高崎）.csv,倉賀野,36.30028,139.049171,"36.30028,139.049171"
八高線（八王子〜高崎）.csv,北藤岡,36.282533,139.080518,"36.282533,139.080518"
八高線（八王子〜高崎）.csv,群馬藤岡,36.250183,139.083316,"36.250183,139.083316"
八高線（八王子〜高崎）.csv,丹荘,36.216851,139.102259,"36.216851,139.102259"
八高線（八王子〜高崎）.csv,児玉,36.192641,139.135828,"36.192641,139.135828"
八高線（八王子〜高崎）.csv,松久,36.172938,139.182127,"36.172938,139.182127"
八高線（八王子〜高崎）.csv,寄居,36.117885,139.194506,"36.117885,139.194506"
八高線（八王子〜高崎）.csv,折原,36.096304,139.195207,"36.096304,139.195207"
八高線（八王子〜高崎）.csv,用土,36.153488,139.200867,"36.153488,139.200867"
八高線（八王子〜高崎）.csv,竹沢,36.075466,139.229952,"36.075466,139.229952"
八高線（八王子〜高崎）.csv,小川町,36.058902,139.26079,"36.058902,139.26079"
八高線（八王子〜高崎）.csv,明覚,36.003309,139.288789,"36.003309,139.288789"
八高線（八王子〜高崎）.csv,越生,35.962178,139.299335,"35.962178,139.299335"
八高線（八王子〜高崎）.csv,毛呂,35.940412,139.309285,"35.940412,139.309285"
八高線（八王子〜高崎）.csv,東飯能,35.85267,139.325945,"35.85267,139.325945"
八高線（八王子〜高崎）.csv,金子,35.811042,139.328652,"35.811042,139.328652"
八高線（八王子〜高崎）.csv,東福生,35.745758,139.335951,"35.745758,139.335951"
八高線（八王子〜高崎）.csv,高麗川,35.896281,139.337951,"35.896281,139.337951"
八高線（八王子〜高崎）.csv,八王子,35.655641,139.338968,"35.655641,139.338968"
八高線（八王子〜高崎）.csv,拝島,35.721136,139.343654,"35.721136,139.343654"
八高線（八王子〜高崎）.csv,箱根ヶ崎,35.771158,139.346805,"35.771158,139.346805"
八高線（八王子〜高崎）.csv,北八王子,35.669348,139.363379,"35.669348,139.363379"
八高線（八王子〜高崎）.csv,小宮,35.685466,139.368798,"35.685466,139.368798"
武蔵野線（府中本町〜西船橋）.csv,西国分寺,35.699769,139.465714,"35.699769,139.465714"
武蔵野線（府中本町〜西船橋）.csv,新小平,35.73081,139.470512,"35.73081,139.470512"
武蔵野線（府中本町〜西船橋）.csv,北府中,35.680786,139.471814,"35.680786,139.471814"
武蔵野線（府中本町〜西船橋）.csv,府中本町,35.666204,139.477203,"35.666204,139.477203"
武蔵野線（府中本町〜西船橋）.csv,新秋津,35.777867,139.493386,"35.777867,139.493386"
武蔵野線（府中本町〜西船橋）.csv,東所沢,35.794612,139.513773,"35.794612,139.513773"
武蔵野線（府中本町〜西船橋）.csv,新座,35.803846,139.556364,"35.803846,139.556364"
武蔵野線（府中本町〜西船橋）.csv,北朝霞,35.81545,139.587186,"35.81545,139.587186"
武蔵野線（府中本町〜西船橋）.csv,西浦和,35.844214,139.62792,"35.844214,139.62792"
武蔵野線（府中本町〜西船橋）.csv,武蔵浦和,35.846114,139.647966,"35.846114,139.647966"
武蔵野線（府中本町〜西船橋）.csv,南浦和,35.847681,139.66915,"35.847681,139.66915"
武蔵野線（府中本町〜西船橋）.csv,東浦和,35.864129,139.704657,"35.864129,139.704657"
武蔵野線（府中本町〜西船橋）.csv,東川口,35.875243,139.744142,"35.875243,139.744142"
武蔵野線（府中本町〜西船橋）.csv,南越谷,35.876106,139.790471,"35.876106,139.790471"
武蔵野線（府中本町〜西船橋）.csv,越谷レイクタウン,35.876353,139.822177,"35.876353,139.822177"
武蔵野線（府中本町〜西船橋）.csv,吉川,35.876548,139.843742,"35.876548,139.843742"
武蔵野線（府中本町〜西船橋）.csv,吉川美南,35.868056,139.858167,"35.868056,139.858167"
武蔵野線（府中本町〜西船橋）.csv,新三郷,35.858667,139.869341,"35.858667,139.869341"
武蔵野線（府中本町〜西船橋）.csv,三郷,35.844845,139.886762,"35.844845,139.886762"
武蔵野線（府中本町〜西船橋）.csv,南流山,35.838276,139.903505,"35.838276,139.903505"
武蔵野線（府中本町〜西船橋）.csv,新松戸,35.825431,139.921148,"35.825431,139.921148"
武蔵野線（府中本町〜西船橋）.csv,東松戸,35.765285,139.930731,"35.765285,139.930731"
武蔵野線（府中本町〜西船橋）.csv,新八柱,35.791944,139.938379,"35.791944,139.938379"
武蔵野線（府中本町〜西船橋）.csv,市川大野,35.755021,139.95141,"35.755021,139.95141"
武蔵野線（府中本町〜西船橋）.csv,西船橋,35.707452,139.959097,"35.707452,139.959097"
武蔵野線（府中本町〜西船橋）.csv,船橋法典,35.730851,139.966568,"35.730851,139.966568"
両毛線（新前橋〜小山）.csv,高崎,36.322356,139.013057,"36.322356,139.013057"
両毛線（新前橋〜小山）.csv,高崎問屋町,36.346085,139.017114,"36.346085,139.017114"
両毛線（新前橋〜小山）.csv,井野,36.357315,139.022947,"36.357315,139.022947"
両毛線（新前橋〜小山）.csv,新前橋,36.378902,139.04711,"36.378902,139.04711"
両毛線（新前橋〜小山）.csv,前橋,36.383191,139.073177,"36.383191,139.073177"
両毛線（新前橋〜小山）.csv,前橋大島,36.370513,139.10969,"36.370513,139.10969"
両毛線（新前橋〜小山）.csv,駒形,36.354023,139.139342,"36.354023,139.139342"
両毛線（新前橋〜小山）.csv,伊勢崎,36.326681,139.193825,"36.326681,139.193825"
両毛線（新前橋〜小山）.csv,国定,36.35879,139.24198,"36.35879,139.24198"
両毛線（新前橋〜小山）.csv,岩宿,36.395808,139.296775,"36.395808,139.296775"
両毛線（新前橋〜小山）.csv,桐生,36.411076,139.333037,"36.411076,139.333037"
両毛線（新前橋〜小山）.csv,小俣,36.375191,139.374025,"36.375191,139.374025"
両毛線（新前橋〜小山）.csv,山前,36.347305,139.411156,"36.347305,139.411156"
両毛線（新前橋〜小山）.csv,足利,36.332144,139.456103,"36.332144,139.456103"
両毛線（新前橋〜小山）.csv,あしかがフラワーパーク,36.315167,139.518611,"36.315167,139.518611"
両毛線（新前橋〜小山）.csv,富田,36.316087,139.528792,"36.316087,139.528792"
両毛線（新前橋〜小山）.csv,佐野,36.316674,139.579016,"36.316674,139.579016"
両毛線（新前橋〜小山）.csv,岩舟,36.326739,139.65768,"36.326739,139.65768"
両毛線（新前橋〜小山）.csv,大平下,36.344312,139.69757,"36.344312,139.69757"
両毛線（新前橋〜小山）.csv,栃木,36.37172,139.731076,"36.37172,139.731076"
両毛線（新前橋〜小山）.csv,思川,36.350622,139.78154,"36.350622,139.78154"
両毛線（新前橋〜小山）.csv,小山,36.3142,139.80685,"36.3142,139.80685"
